,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190
01.png,1.1897482254050764,0.4209783560791251,0.39533834179351773,0.4560018305519402,0.18093723185075705,0.14409340069153798,0.6316834085752231,2.7832470418455113,0.5423227172704195,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931,0.3135873594467931
02.png,6.88703771534848,0.8939046410291175,1.0698581500143332,0.35159502780447954,0.4786193207218682,1.8019395144603787,0.32010161147737715,3.059052809226363,2.564583297661909,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344,0.42999119764867344
03.png,85.88370045214307,127.1977605580477,72.08804366831747,96.01700007430425,84.09332800060704,84.90481523088627,127.58680777620017,72.24968423192954,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031,100.92459816316031
04.png,5.410804048581257,0.7017772437575585,0.6487058419942988,0.6240335785124896,0.6757544241747782,0.2260501808493947,0.20044634017383506,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745,0.25879057704585745
05.png,12.459117018935165,5.196168054360529,0.7206432275143491,12.906781777797512,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232,4.59222290785232
06.png,5.069557098662352,1.634746902902795,0.3464666440818923,3.7646498305286142,0.9936325473440301,23.87255613081023,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484,93.1635583674484
07.png,26.649363805166924,41.62180472180971,41.67950122766201,41.683609584992624,41.688243200900395,2.478277331145712,0.607603141891908,14.505584858140558,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235,106.84298295263235
08.png,2.660577083275962,5.009115750696387,0.7491752183231829,0.5388082667081894,0.5207478883828007,0.5279194217907328,0.5375177746791867,3.8889292515079625,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538,1.3620023041721538
09.png,7.231032857835743,0.6041229726188668,0.9569821375500543,1.0238800088434121,0.4565369650956979,0.3807490940638265,0.35813901926087466,0.31209315073015126,0.18761370490158832,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812,0.3955927795756812
